15460162	744157753
32578531	166154026
543230523	2511385268
623045090	1113276642
43204836	287266095
16422363	321253898
28280897	97772622
15457017	263023702
605075909	716876640
46541849	2323969621
2860101	7234682
287262309	347360453
45451409	94647122
68583623	616896163
28205638	78505586
101601967	346820305
15460162	300075571
851899860	2265426547
851877846	2189390282
180519649	785891329
1982791	17848543
170864133	223308795
15590150	18657864
63385848	435599745
506803258	631716080
24888778	1118109788
317880704	635810703
253249249	1118103799
26599358	76262769
99407459	1439855838
937681256	2471161556
31031234	272107275
14141455	34040380
572084647	2366326458
21382627	144215189
828511777	1352511992
124297840	855270480
171643509	2809040806
14766607	43655652
25467208	71860920
48481040	827805271
180094982	419219190
494604941	563157295
15187334	42331021
47017660	1413474480
26176074	273797376
2304258278	2591744329
1019054628	1612756682
25267910	54817361
31160983	33152553
39295914	74552795
477894573	581431705
246361242	301253014
190523800	335531997
523219752	926947670
2745611	271072984
16108074	996695382
5754452	11495692
1116035786	1445016236
9985802	59285839
4386031	55052302
11114042	348712275
18089231	160397870
375338320	919761763
24190605	222691723
72152984	1965677090
88497200	868910011
17913132	34954727
360110716	1724406871
975682748	2271361297
13984422	31595568
46040890	90572204
55113074	168346753
351355201	2372525260
437099927	452799487
22903015	37599351
1371177595	1445461975
16477034	1702975410
432100759	2709358907
214635031	2327594367
33016663	287278608
245615384	1570996176
599831828	2542920517
1405691755	2513681625
15769518	18746477
16662566	52995867
629757215	2899110836
17504672	49897579
2860101	27188968
164410319	389148383
19204397	96233338
31011309	210553720
327237979	620338428
342546673	2191633104
48296690	440573410
25470014	281874232
23542200	390694979
17504672	36991481
2296630886	2873035433
764641759	2155521770
73037124	160323576
803858412	993910573
189937960	832101302
66475984	411123225
21816135	1241909060
1935856794	2149045393
16154135	1881319908
207353728	853606502
263444056	2308882514
106003737	713323261
22402031	196415460
32283528	302200219
14766607	124025972
881503626	1939232677
24901740	125153016
894349314	1626250406
23104178	23817352
35915982	545522309
162971067	419244600
30121251	70876087
744543	1465481
1258406995	2210246678
20089302	71612422
829467913	970952750
17979577	57014398
77932312	228064296
47592280	372046892
6777802	73536525
84529259	929062357
17436712	50319073
27194740	31514483
205495899	230960134
273165238	2298307386
30735801	1358389338
813692972	2467316640
166799040	859291052
470671122	511275270
37844696	187670429
24765672	180418793
7668102	425913671
92940075	178217979
536759623	586980415
72158486	227152801
14242687	289074893
9985802	15029555
228154933	488044838
16662566	20642613
273308593	1355234263
112202425	239936765
72085306	2903288898
16679833	68899340
393009188	1451049908
19690827	536715877
210580181	425329730
58123807	159760619
283875237	2230987560
15460162	555407816
379440114	544866541
50844749	2193605515
16891001	346567359
229724000	1619470976
197961392	321334702
14187774	44432199
14716081	184703109
603904610	2191295712
54945769	103394756
30306568	178899995
55052302	217491421
23529294	24719097
5394372	20532165
67236893	456318344
220971182	842113566
17243213	23532035
515056214	1245299430
52649102	2275351184
358383485	2196364566
237067075	700708190
41521210	59080496
33747765	115855627
130584276	2273519540
2187227154	2592722095
2560391468	2680480513
23026764	72466316
20577006	45495790
11114042	17885058
163527527	1345345056
14801434	22743403
30914496	294134130
536759623	795069926
16529873	296518283
20900209	114375031
165580669	1105250233
1544481342	2157319051
316002446	421449038
399884812	2873485792
95289254	513898693
448430484	629806070
48501038	221658128
478788845	1183713176
520145332	879366686
410170158	737599304
16108074	858224539
46908882	574955533
39552467	67949069
26096851	33016663
16529873	415467895
83481497	373676158
36592768	135292026
16631192	73313504
40922071	120613011
28001826	55653202
325385347	1941715610
309506677	838399104
102191738	207353728
23495344	30430399
193037306	385219108
43229101	142165766
39552467	58021241
764641759	871574821
196913069	486660488
354432015	2339448498
21017269	366303929
47017660	70925058
22810603	23250421
30239239	525848514
40809894	183460771
177671560	365310176
26085654	232986505
22404436	439390409
772157880	931348670
57591930	392574968
17303759	39565143
359210006	405313780
18208213	26409685
14187774	16626576
123748927	199566802
91424141	477176667
62559632	190912742
254487973	1096167378
71745997	715213345
47357905	140263033
1184664745	2866359840
135383505	442067372
220253224	306884718
244804630	284383933
453710844	1641718328
163283205	220173045
292695791	368763655
948468049	1601705814
20024516	34876133
1317031393	1319375960
133172077	133884700
20643299	1965677090
14298411	16412138
26060039	140983088
10862672	421552586
100430710	159992276
14941471	33648099
205547180	377675018
15460162	23655667
1957120188	2267076469
129967833	300068812
45485375	579664728
32578531	555433957
537713800	2467257878
1609418221	2348665443
312751529	370198081
21453811	41268882
49569655	400931576
97932814	1852003279
34871139	1348023938
183866521	228499746
51201290	1955712894
25876806	313098204
15165118	184034353
172497631	215830815
25477239	35118165
15866235	117199011
36806354	211074610
188517522	408688782
6686432	21145626
15460162	19614775
1317031393	2157278701
36155941	172557957
24043024	25516058
1198854782	1518854383
34182859	45750060
385256351	407504221
85468411	793270351
204973988	1546626978
24528800	106930216
353559737	377154266
17504672	124563099
116942880	485625262
551627150	2762862024
15792387	30531600
497695940	511318280
30787489	44361863
413738823	2234914772
15760540	19462943
311841702	494509807
43619501	92889981
1017374106	2505985190
213752369	800864652
163308333	307734051
19773766	116579566
53255286	116028050
68899340	114375031
380070504	1115515736
66943978	340842578
14252975	18568711
16108074	345644740
28684544	407042279
2230852231	2385436357
76203551	1493826499
46032762	192393663
1096870640	1497084066
1429053492	1496425916
27708367	1958212190
215418916	1096521662
416033061	1040463272
370184243	506799014
22290047	163376154
212082825	321168765
38234034	255599683
98646782	233767434
234658061	629733873
14780609	79860130
31012572	32531990
37075200	47421959
230346463	475925461
198051799	1077581017
14873989	28001826
1061692550	1382789654
41991277	344948626
131341883	2710115136
22872481	65251984
69450341	96876436
28747839	122366053
456510437	2468416944
17792766	25252077
170915276	361417698
64822915	276676980
31181534	50048006
15588432	16052992
483468770	2383354378
35779301	762922572
1342936670	1850217331
69656209	487340510
16584035	79930408
15288476	28960709
9985802	42217478
874861322	1931531360
25267910	1908407216
25648283	58611381
1367891803	1414424562
22815836	35120520
15035947	29513044
61895158	151157028
14437969	93718825
14716081	41055341
27509038	77349588
21816135	22822179
66501358	1240472737
22786113	23851446
298363307	535439176
413374721	452378306
29904288	67939776
35416586	350481294
21236262	201592016
77065778	2429790991
245607358	382882164
47017660	91494041
211068551	701795156
448468879	1177399958
436040974	2197008320
28960709	2730101428
21365075	248518041
15215465	66475984
159293937	842355650
90192000	163154053
46938443	1702581054
262996059	1925813737
1167270134	2360607882
13592812	142165766
22945545	237411936
34488857	281683506
393009188	1948248404
65938033	1199566316
249972831	1417229100
90572204	236950380
926996312	2455731228
21252384	166070570
33191263	465641161
52648859	1311476725
21278885	23509283
38802419	1832835367
220753960	328358520
346918708	348201245
32991226	43242303
91494041	155093345
109108904	345476270
25366631	70550772
16489338	164473449
44489096	1325676908
234594578	741914186
526641040	913054760
16382720	23278399
54580454	468057361
22214410	64357720
146909471	556352219
106412787	257901899
55052302	187695854
2169206731	2656243922
5994222	31264066
34556761	2656243922
156849713	379583060
889261	19796753
378851523	402892295
50544428	205219532
256370636	447729261
15686692	117914254
21406580	222691723
607847497	1268212952
15591640	25573242
15460162	24243338
18918776	390756569
162798886	216606683
17265334	46207259
22938914	273900183
383076621	1535575999
440659892	855475855
15928142	20539531
5342172	170492152
14608667	16194018
12386552	46722097
249553248	1976107836
26690403	225039201
262996059	2432703890
15284333	48431754
34144838	74322046
915621048	1286819232
885426769	1315618812
719061504	739033106
16223662	19438009
94144721	124233608
15460162	20820247
1242667723	1446532351
152931549	2868721825
21690682	22851093
117465358	201106908
60949435	420902685
40809894	1352995490
30605696	244405687
490716931	603850326
243514934	598603027
64935288	1965677090
14355063	285263361
253814814	1915492454
14780609	31140005
98977552	819052946
37887406	1051350138
332880267	1271522498
15488378	143324465
34864550	260125389
827548837	1482314095
22855488	40698174
175161093	196415460
404164327	2830304352
111717885	1064732497
16673064	481755134
2345942054	2347651806
598082389	1959597426
1569501	20353859
20089302	2326626492
50849550	231564959
65470061	2828616553
42470055	182192639
15195679	33087175
28783078	83549147
27183964	312972523
112742449	266912966
272195506	596867239
375872799	419127060
15810505	16397983
1223662105	2297029940
21421068	34387947
19888497	22822179
230318972	267001669
228976765	2442018181
1090932512	2311460316
37456588	262300949
73240517	215506637
21388125	44291013
78828666	1154714210
21710249	22168159
1549114968	1963823923
19751542	284674829
51277303	157526303
333117525	766467206
1702975410	2544516831
792475	12800162
9318192	33189248
15460162	43645948
15460162	174004671
243253594	305234570
3290121	25097642
31533949	245110864
152829044	326563257
1349736721	2184940320
24732816	194845965
39445357	230278690
213752369	235712364
34961832	155286920
16108074	1278947124
170266343	1158682640
25206525	336788919
306683269	383989393
24041141	25677668
62894959	1279661466
1463232080	1466120676
19739162	327980924
18704235	65132759
5994222	34003377
1021073702	1962861595
431228285	2173032726
24611683	397078209
194434683	326304348
24041141	229628532
276162415	486390094
350667529	1892343458
65808113	770742086
623131127	752662250
42487177	2490278024
365294092	2265112710
376032973	952995360
272015362	383448260
138205742	176483097
21353789	30415099
91494041	97961880
159394350	352734895
32435460	219538512
19083126	1328106865
21451260	166890652
10827692	13908702
892026498	2353503679
14456426	14500341
1491161694	1576282830
16108074	16874234
24528800	29775575
215384918	1939579405
15828403	138139046
151704435	2297644141
633207515	1656520896
22062683	634208230
195084102	1169574008
27147457	242166588
1368778219	2435949252
2263933170	2440663190
485337447	626916449
36924945	299483557
102109502	102932857
27147457	617449253
811544143	2455893343
20621761	112539576
96870817	184583962
19013988	148558451
37376499	385234260
160397870	745778101
2594254086	2794863091
210580181	391619612
169327035	414462927
37046857	1005071148
6777802	250548942
14661278	32127962
456147836	2723116002
14187774	27182565
378262323	2921160655
16673064	2285806040
460633915	473273153
14803917	59860634
24320304	2740852225
1702975410	2542772610
160397870	546314684
228891396	1901601925
15457017	17292938
19328358	90030764
15457017	17913132
153813550	1238201935
14692521	52860150
51201290	743571756
15837524	18908076
20947121	356690744
950815256	2468036564
80389208	284724488
30605696	90192000
1950818839	2762862024
56534283	1649277470
444702087	856040304
18844916	1434796910
357355589	2273417869
1190090641	2525669650
1496082205	2880061242
309486867	468989653
17792766	434532691
5964192	16052992
293201649	1308250040
323880821	2290770805
16108074	85701847
624989161	1547076644
64365801	262996059
19960900	91506664
101938474	166336127
15460162	376427652
94491115	2920926098
21215074	25632717
311719891	408757007
170228261	466680012
94237212	2366587933
31197151	1604419062
1632238736	2173436306
29928565	784134986
34839858	79819109
41150672	114584454
21167586	943059974
14767983	151640525
132809109	283403602
16482319	87371840
287020097	399855271
842846672	1459018496
979553784	1674358364
62321903	462472478
25948016	30723561
29016245	43980948
341594361	433806781
34432659	53295040
84020016	125584836
1195322696	1853149500
498335711	2184897619
150116724	200723488
133172077	234653572
52102976	1485318932
146626122	1005755683
30605696	380129440
827415332	2579790906
85163409	362753844
34863	22794127
66900737	124010878
150023517	183687631
464341592	844883910
36487297	381717719
101637269	614372045
40349450	2557619700
625234507	1639713234
14298411	55052302
15022532	21555877
234546300	495727300
438965209	1725032672
22736943	23912914
46025207	55052302
1383301	7944142
175161093	417679548
203256156	2561038320
388546234	1427091440
487730921	2210222940
20079161	234469304
36155941	252279354
1325953615	1635813350
77932312	2275152374
17006034	18652413
712011361	1109750352
20643299	22822179
14141455	19960900
52102976	131415958
170210990	452477250
287262309	313705509
4386031	23547322
1029787741	1093337581
17287140	109160697
225628384	1385700756
130622204	206546602
247599571	465910165
9077512	66802959
68893377	343914469
125486213	537913941
25477239	52845829
1010344890	2258454518
62559632	321334702
24901740	29775575
1658457331	2227056710
15215465	110313565
302301262	1956445676
17890550	63331538
133172077	418170832
55113074	199838688
958844922	1731024804
1718012916	2213534292
121930102	772452679
177461210	186574908
16776920	27816825
33578424	118891136
71086696	472557226
367465406	1723203672
16036759	17243213
29524555	286056695
2225846670	2455893343
569650021	1608925922
35071759	149358872
17691257	22822179
417632332	1107903109
605035371	911818256
514833214	1067307505
75506400	630844714
37376499	39938850
2480439222	2909568542
38801060	41866968
16105262	16631135
31667802	307555330
21382627	316176463
126975101	302186083
28001826	85220249
179351870	701795156
15195198	15295503
47017660	1965677090
2378491	200692526
27596292	242166588
460633915	908842542
15016451	39328369
15460162	185035713
41779679	2314078753
27844947	42351175
16529873	30349066
613828988	2824856234
20409505	2691653004
218256975	340436594
281754040	2237026741
47017660	234469304
15681597	28671291
2169784285	2566023096
216275510	2583747739
61321135	2488597086
98646782	2791105253
26358589	37530853
1087900303	2737882991
52483167	303907563
24668317	38902920
32612366	265772703
29302128	2614403137
19036132	1203606722
1115669618	1641758010
179260619	2340968636
36825596	55467587
770022895	1051577582
44057969	589292452
62535712	1576859594
364695486	852377376
15285441	17414602
40809894	431308672
31094399	114584454
115258375	632719727
25932405	146909471
22428396	69724763
3290121	2325966756
133647956	2670691585
144959720	172383321
16432232	22199938
34678646	278139303
146626122	554577197
19458920	114885016
21587797	342460015
69624264	1429383529
175590856	236229711
34069586	564061900
700157083	1141848444
85468411	186724455
33578424	114661133
25206525	194201943
495508253	617383605
15653045	22318344
16482319	27310101
383860272	466174904
37376499	2463472100
56198207	58284853
14766607	618317205
182148806	245032709
14731039	16600574
309506677	2423071136
30936332	36739303
523925526	2526599972
23104178	31159284
18890624	25529280
17504672	463656949
34867147	440433934
276382020	1000585254
69513703	853606502
587148749	2862792068
15837524	49790380
15460162	118977773
18621639	1965677090
652033	22810894
20929072	67330689
21044056	347360453
25364245	27942411
18910746	268470073
330494384	874861322
77932312	118622848
25249287	26902474
220253224	356613398
28712544	1413474480
29540071	357610432
29904288	266407581
20089302	581317276
456510437	633498586
62653558	537772824
24798142	52860150
511441067	846773077
16352480	22059592
86156429	277891873
42081564	96631624
454286655	701962622
493649350	499842861
34182859	431216107
321827590	1010609864
33578424	200986533
1558978964	2582774324
45257185	961768747
22149188	273797376
258004589	585863849
172047475	414155391
16529873	196415460
91494041	299761741
735468426	1019025421
37376499	47682765
399884812	582693960
827548837	1050223165
497262062	2383043648
603427701	1198320812
17243213	21059732
6022912	14652452
587148749	1049869490
3290121	430999982
112876060	312499340
277816850	2356882812
17788593	100666945
32981012	53129965
69772087	2265426547
7022752	280602289
546316740	607351480
17504672	48481040
1348498344	2307299364
6781652	509476289
316895728	2579325018
16154135	217983751
239455587	260580517
62653558	199850613
20952230	33943112
965571182	2415461653
20263692	2296679544
16529873	37599351
793261496	851877846
47017660	163661666
84529259	332149672
175161093	546213436
23266273	329496108
18961395	403188215
114865992	405130248
49517612	2259937693
119972195	395607953
25876806	1053873872
15020320	22848503
35478824	322245694
965299711	1102968404
29667462	109046797
496750855	915373928
10725042	109345569
147340636	397927437
89628866	276098078
23053288	23730594
221934499	379372442
15741041	1584729050
23565638	1922089796
55052302	913648116
19184499	20218146
30510515	267891662
250378882	339332911
255406040	2426495976
37310700	239627393
21734113	271616165
371525738	594857323
168807561	593255471
22186364	213471318
133172077	170180963
117621418	176271547
80389208	96806020
15460162	1639176890
33578424	246973824
1271522498	1701073836
1049618299	2428183490
23035853	25020242
326951211	343004774
21135586	498251239
900933218	1562288120
27327170	36391532
22062683	156133369
869202020	2241854352
138526420	214417318
113221516	758455320
244758747	1611462031
41521210	200589993
37242838	461134055
44248564	128313008
499404128	1117970959
6679852	44768738
870369866	870702848
17362763	469018513
319859606	599874690
15460162	171150391
313000609	526804513
36609453	261730926
16154135	1445448476
2273613306	2655647503
170864133	176880734
10862672	17747848
1216490322	2169784285
348568447	466680012
25224960	137582897
864313021	1483436389
27058104	189917404
818268566	2534061302
381908390	456318344
23061555	36287541
54119383	320304143
74622283	830280734
78509811	191657114
37376499	129941022
487730921	716963437
21167586	219832814
19204397	128080113
781747040	1190070966
75386546	77808694
327980924	360380512
29876514	1046978702
148513625	168935458
2210246678	2834723744
16607896	28387022
21734113	187614339
93784500	2376695052
25472515	531772318
143324465	284175684
485400795	1241846695
79862289	322407498
191242921	229947766
2460579889	2808948392
459153512	1063264296
30299118	31004797
259580688	1865471744
3455501	15856668
225949194	1169574008
20757729	1153268383
1950818839	2218472245
256224217	406754529
266184872	710931330
431282816	1276076918
25876806	41615349
266184872	2777454808
25100956	488967257
16477034	2875487087
1216490322	1674982842
459580018	2657350690
14252975	17077260
34839858	263958239
27982125	1604419062
29264872	86325359
325354095	406069699
19960900	509502077
287865756	389086601
69436929	178080952
34472644	40989986
24479770	285510414
509843859	896253937
26620434	489879335
15864905	20642356
23533626	75876607
30605696	96417525
14052798	65306374
5974052	18050814
119255755	2408020501
77065778	227152801
1426440900	2513681625
91494041	952661479
331443037	584396610
16108074	161536440
234546300	2321573215
195590558	245602435
520557426	612785894
121852298	503980156
1192152625	1350414978
276162415	276631591
5394372	46025207
218024121	404265196
27982125	60716514
18208213	20956414
219478003	282710674
16504787	124333418
21066233	180418793
15460162	506899390
96065343	96417525
66640405	1713954150
24874839	73001930
62653558	180856832
1579938434	1655035879
18910746	360140204
133172077	219814936
1010344890	1206223046
16631192	1260201104
20577006	968991332
37376499	41995398
33578424	53434582
15828403	84126442
18918776	47017660
15284851	16153191
15681597	75934261
29661838	41150672
85500299	345011351
23346663	78466399
2860101	6252722
41950349	440534984
374501336	429600730
16489338	820020738
49777989	729571020
25469093	29867322
15215465	489879335
216275510	709819243
2358862824	2431368944
16529873	41416125
5759752	102009359
147340636	228424398
26369988	35817819
33089736	93724830
1902088525	2826920510
24340249	49857445
931198993	1567103839
55639285	87779351
44241758	485113240
28244245	2360129642
1124330150	2839515169
21275406	106930216
6516132	15449147
144959720	442383578
40809894	2327191774
23542200	1471130460
17504672	200971030
15460162	95359548
383552843	537772824
409560371	455614438
271150764	602959708
17918405	36120438
67457780	125800409
419931573	634223215
1417065864	1649671076
22899940	411570224
198260935	280350318
3340141	91494041
20643299	36553884
196913069	2604606611
684983	21987210
80389208	88523101
559331721	1161383995
1591961	7765902
74807801	456318344
35335945	74857662
17504672	104671955
381908390	2283231534
2378491	7721172
120666776	1708726284
57097624	518878818
98309165	143286078
33808174	2320016557
195218447	395585845
1881293982	2546227455
347648199	1485813524
243514934	1862425394
25573242	107511370
33662985	116652046
1049287280	1554785066
425329730	2656243922
28610679	249956732
16108074	361781649
385491237	2160106555
34871139	201467410
69656209	556352219
70024206	750569179
354589296	1965677090
34472644	330765627
19773766	44432199
195218447	470652857
205877148	462183860
30605696	365252233
195084729	367671293
30281007	195556098
316895728	981088394
1451983484	1465909508
70151157	2317910558
18057148	21213063
245219171	1327320751
368594184	748590775
170434591	557068003
245064901	426268967
68333173	144357709
133172077	365019790
110264379	1492007514
20900209	1373806026
33102719	758455320
42217478	311795739
184341939	835038504
26372808	86018812
89999791	249922180
1256125082	2191399286
40334499	66802959
24969202	41543790
39604577	79819109
16552612	17504672
17144627	153665721
325207705	1440550262
34051471	37599351
22404436	853606502
4431081	15260270
17504672	81249728
216981958	1601136792
271696128	373641006
316002446	729401677
16973189	37821019
340324571	901086504
18596206	67252087
214335087	237623215
88810160	2188814192
5974052	32278765
308767459	348070253
425611129	1057015848
216807965	224571843
18030526	851416944
229379550	1457845944
189210595	242147890
14252975	55337930
22642989	41402325
1003042152	2614359685
370198081	554720828
630451025	1136060059
18856722	204545052
210326615	220228942
45073874	98733178
22203871	46541849
113550617	197949037
30132467	45150041
50512618	58027263
101291859	460403992
5994222	41208646
22751254	100887395
1945414375	2310350132
31514361	128102629
56410325	201049831
809991348	2569816339
56856117	463335929
228515480	1120673208
20179236	97803917
23204337	77848827
30472639	31141909
150342980	354060426
217697122	473709947
9077512	33267755
1509605798	2450474419
40809894	1492007514
931198993	1222865892
379440114	1328106865
40809894	2544183131
255779784	339516013
577347893	1564106089
23053288	115581087
22998281	309481585
170600565	200591282
123034113	1361006976
20089302	385491237
54290132	343108446
245125589	801230868
229379550	1771932312
24859601	352287179
41488461	77672488
1325953615	2850919425
124952463	338105141
15460162	111424567
16529873	41765253
629847147	704467956
205932189	272063548
19518846	229273130
133172077	1499601866
16175961	331109724
292675009	719438598
16076962	19298102
57827796	1522711662
595257015	954598538
14159444	35966633
26860419	42407648
23533626	27900555
575815601	2314587426
1601803051	2269656223
24653818	1360663098
16108074	97563183
19204397	316816809
74222554	558678274
178007603	1315567464
31476236	40338185
322953500	2432576792
292695791	800929526
354589296	520962351
109391936	350564372
466923690	732962280
1094320440	1494399792
210580181	273797376
20797623	143324465
16303353	142679936
16191278	122132711
35030617	270690949
17243213	395166497
280809790	573036572
19099154	49141165
393181527	1522671078
326951211	858793818
225492241	379869762
6781652	21540725
180663466	221658128
389339131	2398993537
31335623	448178045
452857356	1589433210
22039299	88965374
113176164	131391546
48881092	77426467
55029166	96920068
33957182	1254915379
20950105	54642207
116218575	519131057
579671514	1607060802
11856072	35611404
52483167	396836999
20420866	36167470
22647426	143680364
27058104	1097461910
55052302	87525822
42217478	2358649040
36578197	37599351
316895728	1614430375
15592675	1134789674
1059520267	2400613657
782550506	1195879015
320304143	2564433991
711217057	2514687379
21768641	23327203
190324521	284260498
17243213	29540071
388751563	1606961466
22963079	30070014
2564785010	2862792068
23669087	24415925
1056903499	1455216800
536771333	629150133
49251109	77522571
42217478	1049040325
331691063	766781930
276398711	479321791
216807965	1009876796
7944142	16265550
292695791	404559002
29419683	1945259233
21252384	50844226
248016659	480667240
1353340609	1486154352
90543811	177888325
31031234	277608242
325727402	579483160
16108074	38612458
24611683	133172077
3340141	29873935
293359272	354745685
187582031	863586181
14242020	14650808
2159299219	2921097200
120823892	255226212
105360218	175161093
195581161	1061871451
520145332	990156200
273165238	1315353967
1325953615	2241854352
15090328	887697637
21167586	35630308
369829378	734326105
15792387	23144854
15165118	117158433
17504672	30070014
46541849	737484025
566866981	2490602581
18910746	760639303
46887243	55431935
171619679	238762850
440659892	2811624193
20277434	23558062
711209365	1188525254
75224489	380461069
40809894	2369715162
31344538	164404027
47017660	326625485
1319422297	2725417502
39552467	60992545
2301677904	2656243922
258242891	1711664832
603259282	783464924
53945209	622756017
411944017	715625455
183687631	924842858
253249249	542852024
119972195	490802302
214997233	760971774
2016771	16278276
69450341	160005684
17106132	303552797
623045090	1027881042
465228997	548684056
290862598	324714818
180519649	206989821
21029090	271791664
89842640	1941992497
350461136	363500255
19145308	22085184
1010291269	1714423376
70533345	345644740
51293155	553998151
35118532	1485318932
395613596	760878602
121222015	134323522
29264872	33592722
210580181	1607157721
167254628	313000609
194198418	437874669
607428452	1036545654
235657934	900158844
21734113	1077977155
2309303719	2540635470
47017660	378977222
16407183	150949668
1443004663	1700448128
1717207926	2479528730
23396129	457886595
6983822	273797376
574250679	2656243922
37026051	46538681
25146333	32122850
999726482	2356882812
616990977	2257230446
77911525	158983254
81281108	531615665
428793092	468989653
903176041	2652743430
1332500186	1904470934
6753912	20827071
19980388	1549379966
180687712	256730430
840315552	942753588
842088144	977493396
22672253	23124370
24710119	52830535
24663264	26879615
25206525	117945616
162623495	2661834260
35032353	134934361
855876661	1059854317
473435765	2291968688
514003245	2349508753
124540088	634223215
16081779	2256463090
1711221583	2794863091
506928935	2622589996
207867940	237540083
126874517	591187220
20289274	1242369955
41402603	276704984
42217478	875830454
26949706	1345345056
472474792	577695101
549866696	811544143
24642335	181467044
428497417	489969437
14078815	21991598
385330437	480684775
27869369	87607659
20560413	274223397
54355614	2676075606
11114042	17751752
331401317	2291671987
712011361	1542176125
84020016	109699542
20289274	223559591
183866521	1022917315
11957642	21991598
1284678140	1328305321
18598722	24843679
40332916	75140259
331443037	1542176125
77923556	443924779
62305678	466923690
148262307	477962069
14749140	28280897
14780609	237840041
506928935	1965677090
619379182	904364838
110308362	177764777
106783463	290337971
280809790	776255532
736120140	874189058
16973189	80439743
216242528	310511986
11114042	18926788
68586789	336868706
127097250	291825916
237143408	746012576
1970303868	2809885226
15251479	47436746
1678856420	2471720683
1496082205	2509178444
16250036	223347348
281588463	296064418
19773766	27170722
6777802	34344580
549855897	959909605
428793092	921733909
23053288	166890652
34117048	369797130
91058327	268600737
2016771	16797732
16412138	1564509954
312114416	2777454808
124348936	155316366
28280897	86373400
24888778	379043293
126823649	1186455782
365834217	1152185724
6656022	25393736
380125514	1440184795
15424387	70302896
51665961	433927900
198063739	855910003
573436125	986191214
401677152	1836937430
249972831	607791426
21379249	22815836
15165118	40039328
16673064	69813524
29775575	193066470
1245299430	2281446967
247928212	258169452
8321512	26109965
1876030070	2514380558
354411664	854187614
16482319	23024578
14456426	211599724
53071331	217675180
592413969	1511813862
1268319475	1332424806
228976765	439848147
30829784	85705011
52102976	89756441
17432049	18730129
17788593	255354594
2202495973	2608172612
49714008	497602024
210580181	634846563
17913132	35120520
948468049	2313302569
218755418	228241342
112742449	1531879026
20089302	186681479
73267326	234629565
35522832	156133369
174506593	283792637
344500536	1297879740
64822915	284260498
116847908	358228481
19319805	36272681
25249287	262392104
4452111	282227406
88540178	1094383418
448443513	1361071938
14159444	23959413
242056272	1039086524
31012572	714558596
2167417640	2808948392
64001188	216153425
34871139	479981584
154599800	339257505
68570493	157220493
69248186	131591739
15928142	20069348
2263391846	2458833818
539393175	744403152
792911485	1718175056
196913069	1216442132
920415854	1864882724
554836868	1249780207
16662566	2879212535
24199094	297098066
8349572	14841611
632260058	1089585109
338515745	631263486
21816091	110512021
1090729573	1358013007
22094053	239233506
16529873	23959413
22815836	1688093768
20409505	119505111
526450791	2378420629
34871139	343849259
369867269	544866541
1021500085	1066252656
28783078	254487973
1216490322	2676075606
23053288	141702969
7668102	44024932
91494041	153982262
16337214	304013126
1561151251	1582264916
37322825	633497032
270157048	1302257929
415333543	989663762
1041213032	2814019790
15705025	40245758
163527527	222691723
331425243	1214024618
198610163	223322518
15460162	223662222
293201649	446648525
49766959	142953370
236205662	949191020
1091121547	2281735519
14052798	134934361
205932189	384988803
16482319	286370768
182192639	230314085
17504672	30936332
20891015	921733909
16843023	2635340887
1120944888	1898004181
21733580	43655652
125480103	216488193
195590558	2391814032
62423	194443371
149652482	375448097
